2023-05-04 14:48:03,028 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,032 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,036 - DEBUG - [info] number of GPUs: 3
2023-05-04 14:48:03,044 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,047 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,049 - DEBUG - train_files: 73
2023-05-04 14:48:03,049 - DEBUG - val_files: 18
2023-05-04 14:48:03,052 - DEBUG - [info] world_size: 3
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,056 - DEBUG - train_files: 73
2023-05-04 14:48:03,057 - DEBUG - val_files: 19
2023-05-04 14:48:03,057 - DEBUG - val_files: 18
2023-05-04 14:48:05,351 - DEBUG - num_epochs: 200
2023-05-04 14:48:05,351 - DEBUG - num_epochs_per_validation: 2
2023-05-04 14:48:06,115 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,116 - DEBUG - [info] amp enabled
2023-05-04 14:48:06,121 - DEBUG - [info] training from scratch
2023-05-04 14:48:06,146 - DEBUG - ----------
2023-05-04 14:48:06,146 - DEBUG - epoch 1/200
2023-05-04 14:48:06,146 - DEBUG - learning rate is set to 0.2
2023-05-04 19:02:15,419 - DEBUG - [2023-05-04 19:02:15] 53/73, train_loss: 0.2774
2023-05-04 19:02:16,488 - DEBUG - [2023-05-04 19:02:16] 54/73, train_loss: 0.2107
2023-05-04 19:02:17,546 - DEBUG - [2023-05-04 19:02:17] 54/73, train_loss: 0.2775
2023-05-04 19:02:18,598 - DEBUG - [2023-05-04 19:02:18] 54/73, train_loss: 0.2787
2023-05-04 19:02:19,647 - DEBUG - [2023-05-04 19:02:19] 54/73, train_loss: 0.4295
2023-05-04 19:02:20,716 - DEBUG - [2023-05-04 19:02:20] 55/73, train_loss: 0.3487
2023-05-04 19:02:21,773 - DEBUG - [2023-05-04 19:02:21] 55/73, train_loss: 0.3872
2023-05-04 19:02:22,823 - DEBUG - [2023-05-04 19:02:22] 55/73, train_loss: 0.2888
2023-05-04 19:02:23,876 - DEBUG - [2023-05-04 19:02:23] 55/73, train_loss: 0.2670
2023-05-04 19:02:24,948 - DEBUG - [2023-05-04 19:02:24] 56/73, train_loss: 0.1580
2023-05-04 19:02:25,992 - DEBUG - [2023-05-04 19:02:25] 56/73, train_loss: 0.2075
2023-05-04 19:02:27,057 - DEBUG - [2023-05-04 19:02:27] 56/73, train_loss: 0.2215
2023-05-04 19:02:28,112 - DEBUG - [2023-05-04 19:02:28] 56/73, train_loss: 0.1854
2023-05-04 19:02:29,181 - DEBUG - [2023-05-04 19:02:29] 57/73, train_loss: 0.1621
2023-05-04 19:02:30,254 - DEBUG - [2023-05-04 19:02:30] 57/73, train_loss: 0.1864
2023-05-04 19:02:31,295 - DEBUG - [2023-05-04 19:02:31] 57/73, train_loss: 0.2006
2023-05-04 19:02:32,366 - DEBUG - [2023-05-04 19:02:32] 57/73, train_loss: 0.1522
2023-05-04 19:02:33,434 - DEBUG - [2023-05-04 19:02:33] 58/73, train_loss: 0.2895
2023-05-04 19:02:34,501 - DEBUG - [2023-05-04 19:02:34] 58/73, train_loss: 0.1981
2023-05-04 19:02:35,556 - DEBUG - [2023-05-04 19:02:35] 58/73, train_loss: 0.2994
2023-05-04 19:02:36,608 - DEBUG - [2023-05-04 19:02:36] 58/73, train_loss: 0.2441
2023-05-04 19:02:37,676 - DEBUG - [2023-05-04 19:02:37] 59/73, train_loss: 0.2250
2023-05-04 19:02:38,722 - DEBUG - [2023-05-04 19:02:38] 59/73, train_loss: 0.2118
2023-05-04 19:02:39,788 - DEBUG - [2023-05-04 19:02:39] 59/73, train_loss: 0.2278
2023-05-04 19:02:40,837 - DEBUG - [2023-05-04 19:02:40] 59/73, train_loss: 0.2898
2023-05-04 19:02:41,908 - DEBUG - [2023-05-04 19:02:41] 60/73, train_loss: 0.3056
2023-05-04 19:02:42,956 - DEBUG - [2023-05-04 19:02:42] 60/73, train_loss: 0.2984
2023-05-04 19:02:44,006 - DEBUG - [2023-05-04 19:02:44] 60/73, train_loss: 0.3272
2023-05-04 19:02:45,051 - DEBUG - [2023-05-04 19:02:45] 60/73, train_loss: 0.2347
2023-05-04 19:02:46,119 - DEBUG - [2023-05-04 19:02:46] 61/73, train_loss: 0.1720
2023-05-04 19:02:47,170 - DEBUG - [2023-05-04 19:02:47] 61/73, train_loss: 0.1852
2023-05-04 19:02:48,219 - DEBUG - [2023-05-04 19:02:48] 61/73, train_loss: 0.1574
2023-05-04 19:02:49,265 - DEBUG - [2023-05-04 19:02:49] 61/73, train_loss: 0.1996
2023-05-04 19:02:50,334 - DEBUG - [2023-05-04 19:02:50] 62/73, train_loss: 0.1869
2023-05-04 19:02:51,381 - DEBUG - [2023-05-04 19:02:51] 62/73, train_loss: 0.2584
2023-05-04 19:02:52,426 - DEBUG - [2023-05-04 19:02:52] 62/73, train_loss: 0.2089
2023-05-04 19:02:53,474 - DEBUG - [2023-05-04 19:02:53] 62/73, train_loss: 0.2014
2023-05-04 19:02:54,542 - DEBUG - [2023-05-04 19:02:54] 63/73, train_loss: 0.1772
2023-05-04 19:02:55,591 - DEBUG - [2023-05-04 19:02:55] 63/73, train_loss: 0.3654
2023-05-04 19:02:56,640 - DEBUG - [2023-05-04 19:02:56] 63/73, train_loss: 0.2921
2023-05-04 19:02:57,689 - DEBUG - [2023-05-04 19:02:57] 63/73, train_loss: 0.2429
2023-05-04 19:02:58,757 - DEBUG - [2023-05-04 19:02:58] 64/73, train_loss: 0.1530
2023-05-04 19:02:59,806 - DEBUG - [2023-05-04 19:02:59] 64/73, train_loss: 0.1808
2023-05-04 19:03:00,854 - DEBUG - [2023-05-04 19:03:00] 64/73, train_loss: 0.1996
2023-05-04 19:03:01,898 - DEBUG - [2023-05-04 19:03:01] 64/73, train_loss: 0.1783
2023-05-04 19:03:02,966 - DEBUG - [2023-05-04 19:03:02] 65/73, train_loss: 0.2279
2023-05-04 19:03:04,017 - DEBUG - [2023-05-04 19:03:04] 65/73, train_loss: 0.1747
2023-05-04 19:03:05,066 - DEBUG - [2023-05-04 19:03:05] 65/73, train_loss: 0.2369
2023-05-04 19:03:06,114 - DEBUG - [2023-05-04 19:03:06] 65/73, train_loss: 0.1960
2023-05-04 19:03:07,172 - DEBUG - [2023-05-04 19:03:07] 66/73, train_loss: 0.2323
2023-05-04 19:03:08,221 - DEBUG - [2023-05-04 19:03:08] 66/73, train_loss: 0.3273
2023-05-04 19:03:09,267 - DEBUG - [2023-05-04 19:03:09] 66/73, train_loss: 0.2278
2023-05-04 19:03:10,317 - DEBUG - [2023-05-04 19:03:10] 66/73, train_loss: 0.2671
2023-05-04 19:03:11,382 - DEBUG - [2023-05-04 19:03:11] 67/73, train_loss: 0.1421
2023-05-04 19:03:12,435 - DEBUG - [2023-05-04 19:03:12] 67/73, train_loss: 0.2401
2023-05-04 19:03:13,482 - DEBUG - [2023-05-04 19:03:13] 67/73, train_loss: 0.2021
2023-05-04 19:03:14,534 - DEBUG - [2023-05-04 19:03:14] 67/73, train_loss: 0.2030
2023-05-04 19:03:15,602 - DEBUG - [2023-05-04 19:03:15] 68/73, train_loss: 0.2632
2023-05-04 19:03:16,657 - DEBUG - [2023-05-04 19:03:16] 68/73, train_loss: 0.2239
2023-05-04 19:03:17,705 - DEBUG - [2023-05-04 19:03:17] 68/73, train_loss: 0.2393
2023-05-04 19:03:18,754 - DEBUG - [2023-05-04 19:03:18] 68/73, train_loss: 0.2158
2023-05-04 19:03:19,822 - DEBUG - [2023-05-04 19:03:19] 69/73, train_loss: 0.2038
2023-05-04 19:03:20,870 - DEBUG - [2023-05-04 19:03:20] 69/73, train_loss: 0.3613
2023-05-04 19:03:21,919 - DEBUG - [2023-05-04 19:03:21] 69/73, train_loss: 0.2000
2023-05-04 19:03:22,969 - DEBUG - [2023-05-04 19:03:22] 69/73, train_loss: 0.2099
2023-05-04 19:03:24,038 - DEBUG - [2023-05-04 19:03:24] 70/73, train_loss: 0.2233
2023-05-04 19:03:25,086 - DEBUG - [2023-05-04 19:03:25] 70/73, train_loss: 0.2738
2023-05-04 19:03:26,132 - DEBUG - [2023-05-04 19:03:26] 70/73, train_loss: 0.1847
2023-05-04 19:03:27,186 - DEBUG - [2023-05-04 19:03:27] 70/73, train_loss: 0.1610
2023-05-04 19:03:28,256 - DEBUG - [2023-05-04 19:03:28] 71/73, train_loss: 0.2586
2023-05-04 19:03:29,308 - DEBUG - [2023-05-04 19:03:29] 71/73, train_loss: 0.2121
2023-05-04 19:03:30,359 - DEBUG - [2023-05-04 19:03:30] 71/73, train_loss: 0.2500
2023-05-04 19:03:31,406 - DEBUG - [2023-05-04 19:03:31] 71/73, train_loss: 0.2405
2023-05-04 19:03:32,472 - DEBUG - [2023-05-04 19:03:32] 72/73, train_loss: 0.3440
2023-05-04 19:03:33,520 - DEBUG - [2023-05-04 19:03:33] 72/73, train_loss: 0.3213
2023-05-04 19:03:34,571 - DEBUG - [2023-05-04 19:03:34] 72/73, train_loss: 0.2918
2023-05-04 19:03:35,622 - DEBUG - [2023-05-04 19:03:35] 72/73, train_loss: 0.2402
2023-05-04 19:03:36,689 - DEBUG - [2023-05-04 19:03:36] 73/73, train_loss: 0.2275
2023-05-04 19:03:37,737 - DEBUG - [2023-05-04 19:03:37] 73/73, train_loss: 0.2335
2023-05-04 19:03:38,789 - DEBUG - [2023-05-04 19:03:38] 73/73, train_loss: 0.2675
2023-05-04 19:03:39,837 - DEBUG - [2023-05-04 19:03:39] 73/73, train_loss: 0.2264
2023-05-04 19:03:39,839 - DEBUG - epoch 28 average loss: 0.2312, best mean dice: 0.7132 at epoch 26
2023-05-04 19:04:17,587 - DEBUG - 1 / 18: tensor([[0.6105, 0.6735, 0.7964, 0.8116, 0.8144, 0.8156, 0.7217, 0.7712, 0.8155,
         0.7348, 0.7223]], device='cuda:2')
2023-05-04 19:04:19,958 - DEBUG - 1 / 18: tensor([[0.6172, 0.6244, 0.7928, 0.7406, 0.7930, 0.7617, 0.6573, 0.8392, 0.7742,
         0.8218, 0.7389]], device='cuda:1')
2023-05-04 19:04:37,939 - DEBUG - 1 / 19: tensor([[0.7265, 0.7982, 0.8557, 0.8491, 0.8607, 0.8657, 0.7829, 0.8546, 0.8487,
         0.8406, 0.7821]], device='cuda:0')
2023-05-04 19:04:49,342 - DEBUG - 2 / 18: tensor([[0.5449, 0.5555, 0.7381, 0.7219, 0.6824, 0.6563, 0.5054, 0.6615, 0.5463,
         0.6166, 0.5524]], device='cuda:1')
2023-05-04 19:04:59,292 - DEBUG - 2 / 18: tensor([[0.7015, 0.8049, 0.8084, 0.8268, 0.8169, 0.8233, 0.7452, 0.8182, 0.8093,
         0.7781, 0.6605]], device='cuda:2')
2023-05-04 19:05:13,593 - DEBUG - 2 / 19: tensor([[0.7615, 0.6782, 0.6258, 0.5047, 0.6314, 0.4974, 0.7737, 0.5613, 0.6472,
         0.6893, 0.5903]], device='cuda:0')
2023-05-04 19:05:31,432 - DEBUG - 3 / 18: tensor([[0.7565, 0.7373, 0.8422, 0.8504, 0.8493, 0.8410, 0.8354, 0.8467, 0.8520,
         0.8173, 0.8040]], device='cuda:1')
2023-05-04 19:05:38,169 - DEBUG - 3 / 18: tensor([[0.6154, 0.4789, 0.7584, 0.7776, 0.7318, 0.6944, 0.6670, 0.7227, 0.6465,
         0.6976, 0.7646]], device='cuda:2')
2023-05-04 19:06:09,822 - DEBUG - 4 / 18: tensor([[0.7098, 0.7292, 0.7783, 0.8138, 0.8720, 0.8225, 0.7927, 0.8036, 0.8228,
         0.8007, 0.7617]], device='cuda:2')
2023-05-04 19:06:13,520 - DEBUG - 4 / 18: tensor([[0.7312, 0.6944, 0.7591, 0.7384, 0.8197, 0.8268, 0.6181, 0.8062, 0.7843,
         0.8348, 0.6699]], device='cuda:1')
2023-05-04 19:06:16,954 - DEBUG - 3 / 19: tensor([[0.7434, 0.6696, 0.7182, 0.7948, 0.8356, 0.8384, 0.7885, 0.8762, 0.8342,
         0.8635, 0.7999]], device='cuda:0')
2023-05-04 19:06:45,288 - DEBUG - 5 / 18: tensor([[0.7128, 0.7308, 0.7813, 0.6624, 0.7577, 0.6142, 0.7396, 0.6847, 0.6555,
         0.8291, 0.6290]], device='cuda:1')
2023-05-04 19:06:48,715 - DEBUG - 5 / 18: tensor([[0.7611, 0.7954, 0.7726, 0.6821, 0.7789, 0.6199, 0.7601, 0.7248, 0.7283,
         0.7172, 0.8598]], device='cuda:2')
2023-05-04 19:06:50,264 - DEBUG - 4 / 19: tensor([[0.5958, 0.6920, 0.7950, 0.7796, 0.7308, 0.7696, 0.7741, 0.7859, 0.7585,
         0.7180, 0.6790]], device='cuda:0')
2023-05-04 19:07:17,025 - DEBUG - 6 / 18: tensor([[0.5343, 0.5996, 0.7231, 0.7260, 0.7542, 0.7884, 0.6381, 0.8317, 0.6106,
         0.7074, 0.6013]], device='cuda:1')
2023-05-04 19:07:30,523 - DEBUG - 6 / 18: tensor([[0.6871, 0.4646, 0.7592, 0.7037, 0.6094, 0.6272, 0.7639, 0.7339, 0.6522,
         0.6620, 0.8062]], device='cuda:2')
2023-05-04 19:07:34,422 - DEBUG - 5 / 19: tensor([[0.8119, 0.7293, 0.8366, 0.8532, 0.8631, 0.8582, 0.8257, 0.8449, 0.8904,
         0.8697, 0.8074]], device='cuda:0')
2023-05-04 19:07:46,466 - DEBUG - 7 / 18: tensor([[0.8152, 0.7957, 0.8651, 0.7667, 0.8545, 0.6268, 0.8036, 0.7154, 0.6944,
         0.6955, 0.8734]], device='cuda:1')
2023-05-04 19:08:04,342 - DEBUG - 7 / 18: tensor([[0.6463, 0.6574, 0.7709, 0.7875, 0.8383, 0.7479, 0.8074, 0.8738, 0.7715,
         0.8326, 0.7705]], device='cuda:2')
2023-05-04 19:08:15,364 - DEBUG - 6 / 19: tensor([[0.6803, 0.7036, 0.7641, 0.6455, 0.8241, 0.8547, 0.7754, 0.8476, 0.7974,
         0.8674, 0.6556]], device='cuda:0')
2023-05-04 19:08:18,202 - DEBUG - 8 / 18: tensor([[0.7505, 0.5846, 0.8312, 0.8052, 0.8172, 0.7585, 0.8067, 0.8194, 0.8022,
         0.8458, 0.7967]], device='cuda:1')
2023-05-04 19:08:33,583 - DEBUG - 8 / 18: tensor([[0.6322, 0.5760, 0.7392, 0.7256, 0.7013, 0.6301, 0.5950, 0.6735, 0.5902,
         0.6729, 0.4689]], device='cuda:2')
2023-05-04 19:08:52,482 - DEBUG - 9 / 18: tensor([[0.8293, 0.8442, 0.8484, 0.8175, 0.8259, 0.8412, 0.8755, 0.8600, 0.8707,
         0.8139, 0.8592]], device='cuda:1')
2023-05-04 19:09:18,782 - DEBUG - 7 / 19: tensor([[0.6512, 0.7239, 0.7995, 0.8314, 0.8037, 0.7891, 0.7476, 0.7776, 0.8429,
         0.8080, 0.6443]], device='cuda:0')
2023-05-04 19:09:33,757 - DEBUG - 9 / 18: tensor([[0.6248, 0.6535, 0.7690, 0.8008, 0.7565, 0.7820, 0.6320, 0.8263, 0.7733,
         0.8464, 0.7487]], device='cuda:2')
2023-05-04 19:09:40,015 - DEBUG - 10 / 18: tensor([[0.7449, 0.6519, 0.7972, 0.7675, 0.7784, 0.8177, 0.7774, 0.8537, 0.7916,
         0.8621, 0.6560]], device='cuda:1')
2023-05-04 19:09:54,564 - DEBUG - 8 / 19: tensor([[0.6255, 0.5684, 0.8122, 0.7662, 0.6727, 0.6992, 0.6552, 0.4086, 0.6171,
         0.6214, 0.3934]], device='cuda:0')
2023-05-04 19:10:07,593 - DEBUG - 10 / 18: tensor([[0.5559, 0.6536, 0.7565, 0.7755, 0.7892, 0.7003, 0.6558, 0.8340, 0.7408,
         0.8157, 0.7778]], device='cuda:2')
2023-05-04 19:10:11,832 - DEBUG - 11 / 18: tensor([[0.5819, 0.6055, 0.6389, 0.5332, 0.6464, 0.5298, 0.5842, 0.5805, 0.4743,
         0.5132, 0.4968]], device='cuda:1')
2023-05-04 19:10:38,908 - DEBUG - 9 / 19: tensor([[0.7186, 0.5416, 0.7687, 0.7456, 0.7013, 0.7053, 0.7787, 0.7113, 0.6784,
         0.7086, 0.8043]], device='cuda:0')
2023-05-04 19:10:41,400 - DEBUG - 11 / 18: tensor([[0.7887, 0.7810, 0.8507, 0.8472, 0.9020, 0.8669, 0.8158, 0.8892, 0.8634,
         0.8561, 0.7970]], device='cuda:2')
2023-05-04 19:10:54,046 - DEBUG - 12 / 18: tensor([[0.7575, 0.7911, 0.7912, 0.7998, 0.8161, 0.8117, 0.8086, 0.8045, 0.8659,
         0.8251, 0.6219]], device='cuda:1')
2023-05-04 19:11:23,190 - DEBUG - 12 / 18: tensor([[0.8240, 0.5932, 0.8028, 0.7726, 0.7679, 0.7430, 0.8495, 0.7968, 0.7510,
         0.7534, 0.8439]], device='cuda:2')
2023-05-04 19:11:28,160 - DEBUG - 13 / 18: tensor([[0.5895, 0.7582, 0.8144, 0.6885, 0.6977, 0.5962, 0.7610, 0.5450, 0.2775,
         0.5375, 0.4731]], device='cuda:1')
2023-05-04 19:11:42,288 - DEBUG - 10 / 19: tensor([[0.8307, 0.7253, 0.7823, 0.7798, 0.7697, 0.7052, 0.8351, 0.7770, 0.8254,
         0.7233, 0.8479]], device='cuda:0')
2023-05-04 19:11:52,390 - DEBUG - 13 / 18: tensor([[0.6558, 0.7085, 0.7916, 0.7938, 0.6875, 0.6029, 0.6383, 0.6966, 0.7126,
         0.6908, 0.6426]], device='cuda:2')
2023-05-04 19:12:07,458 - DEBUG - 14 / 18: tensor([[0.6844, 0.5259, 0.7658, 0.7661, 0.7448, 0.7209, 0.7301, 0.7604, 0.6255,
         0.7639, 0.7879]], device='cuda:1')
2023-05-04 19:12:23,962 - DEBUG - 14 / 18: tensor([[0.5358, 0.6605, 0.6537, 0.5259, 0.6579, 0.4947, 0.5615, 0.3982, 0.3988,
         0.4205, 0.4114]], device='cuda:2')
2023-05-04 19:12:26,305 - DEBUG - 11 / 19: tensor([[0.7417, 0.6421, 0.7919, 0.8126, 0.8423, 0.8066, 0.7155, 0.8747, 0.8133,
         0.8676, 0.7799]], device='cuda:0')
2023-05-04 19:12:41,603 - DEBUG - 15 / 18: tensor([[0.6384, 0.6297, 0.7312, 0.7587, 0.8274, 0.7251, 0.7879, 0.8491, 0.7034,
         0.8291, 0.7913]], device='cuda:1')
2023-05-04 19:12:59,584 - DEBUG - 12 / 19: tensor([[0.6438, 0.5901, 0.7341, 0.6687, 0.7965, 0.8025, 0.7789, 0.7268, 0.8156,
         0.8570, 0.6913]], device='cuda:0')
2023-05-04 19:13:05,772 - DEBUG - 15 / 18: tensor([[0.7376, 0.7359, 0.7960, 0.8453, 0.8525, 0.8340, 0.7771, 0.8458, 0.8450,
         0.8136, 0.8479]], device='cuda:2')
2023-05-04 19:13:23,785 - DEBUG - 16 / 18: tensor([[0.6380, 0.6612, 0.7781, 0.7725, 0.8039, 0.8247, 0.5980, 0.7840, 0.7797,
         0.8045, 0.6354]], device='cuda:1')
2023-05-04 19:13:32,874 - DEBUG - 13 / 19: tensor([[0.6460, 0.7921, 0.8403, 0.6568, 0.7221, 0.6170, 0.7870, 0.7560, 0.8410,
         0.8263, 0.7810]], device='cuda:0')
2023-05-04 19:13:39,564 - DEBUG - 16 / 18: tensor([[0.7669, 0.6663, 0.8196, 0.7711, 0.7471, 0.6897, 0.7626, 0.7253, 0.7329,
         0.7653, 0.7680]], device='cuda:2')
2023-05-04 19:14:08,445 - DEBUG - 14 / 19: tensor([[0.5932, 0.6193, 0.8040, 0.7449, 0.7845, 0.7542, 0.6561, 0.8470, 0.7587,
         0.8271, 0.7455]], device='cuda:0')
2023-05-04 19:14:13,392 - DEBUG - 17 / 18: tensor([[0.7392, 0.8276, 0.8546, 0.8190, 0.8434, 0.8089, 0.7667, 0.8447, 0.7593,
         0.8644, 0.5928]], device='cuda:2')
2023-05-04 19:14:14,900 - DEBUG - 17 / 18: tensor([[0.7717, 0.7225, 0.7827, 0.8076, 0.7638, 0.6987, 0.7830, 0.7989, 0.8537,
         0.7135, 0.6248]], device='cuda:1')
2023-05-04 19:14:49,031 - DEBUG - 18 / 18: tensor([[0.6950, 0.5278, 0.7738, 0.7556, 0.7445, 0.6432, 0.7920, 0.7746, 0.6673,
         0.7838, 0.7238]], device='cuda:1')
2023-05-04 19:14:52,483 - DEBUG - 15 / 19: tensor([[0.7826, 0.7288, 0.7959, 0.7691, 0.7624, 0.7641, 0.5796, 0.8026, 0.8181,
         0.8409, 0.7427]], device='cuda:0')
2023-05-04 19:15:13,558 - DEBUG - 18 / 18: tensor([[0.6252, 0.6589, 0.7468, 0.8033, 0.7308, 0.7854, 0.5976, 0.7748, 0.7995,
         0.8393, 0.7363]], device='cuda:2')
2023-05-04 19:15:33,440 - DEBUG - 16 / 19: tensor([[0.7072, 0.5224, 0.7765, 0.7804, 0.7813, 0.7396, 0.7356, 0.7506, 0.6436,
         0.7663, 0.8109]], device='cuda:0')
2023-05-04 19:16:06,573 - DEBUG - 17 / 19: tensor([[0.6791, 0.6798, 0.7570, 0.6398, 0.7220, 0.6181, 0.7571, 0.7114, 0.6942,
         0.8556, 0.7618]], device='cuda:0')
2023-05-04 19:16:50,543 - DEBUG - 18 / 19: tensor([[0.7242, 0.6683, 0.7950, 0.8128, 0.8602, 0.8131, 0.7336, 0.8417, 0.8252,
         0.8298, 0.8188]], device='cuda:0')
2023-05-04 19:17:23,677 - DEBUG - 19 / 19: tensor([[0.8303, 0.7723, 0.8022, 0.7973, 0.7385, 0.7689, 0.8231, 0.7204, 0.8112,
         0.7671, 0.7985]], device='cuda:0')
2023-05-04 19:17:23,685 - DEBUG - evaluation metric - class 1: 0.6928097118030895
2023-05-04 19:17:23,685 - DEBUG - evaluation metric - class 2: 0.6728107799183238
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 3: 0.7806271639737216
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 4: 0.7562624844637784
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 5: 0.7741398204456676
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 6: 0.735243086381392
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 7: 0.7330035816539417
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 8: 0.7644499345259232
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 9: 0.7382380398837003
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 10: 0.7695266030051492
2023-05-04 19:17:23,686 - DEBUG - evaluation metric - class 11: 0.7136555064808239
2023-05-04 19:17:23,686 - DEBUG - avg_metric: 0.7391606102305012
2023-05-04 19:17:24,858 - DEBUG - saved new best metric model
2023-05-04 19:17:24,859 - DEBUG - current epoch: 28 current mean dice: 0.7392 best mean dice: 0.7392 at epoch 28
2023-05-04 19:17:24,860 - DEBUG - ----------
2023-05-04 19:17:24,860 - DEBUG - epoch 29/200
2023-05-04 19:17:24,860 - DEBUG - learning rate is set to 0.18562178090018017
2023-05-04 19:17:41,806 - DEBUG - [2023-05-04 19:17:41] 1/73, train_loss: 0.2032
2023-05-04 19:17:42,870 - DEBUG - [2023-05-04 19:17:42] 1/73, train_loss: 0.1883
2023-05-04 19:17:43,927 - DEBUG - [2023-05-04 19:17:43] 1/73, train_loss: 0.1889
2023-05-04 19:17:44,989 - DEBUG - [2023-05-04 19:17:44] 1/73, train_loss: 0.3154
2023-05-04 19:17:46,068 - DEBUG - [2023-05-04 19:17:46] 2/73, train_loss: 0.2288
2023-05-04 19:17:47,130 - DEBUG - [2023-05-04 19:17:47] 2/73, train_loss: 0.1359
2023-05-04 19:17:48,211 - DEBUG - [2023-05-04 19:17:48] 2/73, train_loss: 0.2565
2023-05-04 19:17:49,278 - DEBUG - [2023-05-04 19:17:49] 2/73, train_loss: 0.1539
2023-05-04 19:17:50,361 - DEBUG - [2023-05-04 19:17:50] 3/73, train_loss: 0.2393
2023-05-04 19:17:51,425 - DEBUG - [2023-05-04 19:17:51] 3/73, train_loss: 0.2192
2023-05-04 19:17:52,481 - DEBUG - [2023-05-04 19:17:52] 3/73, train_loss: 0.1925
2023-05-04 19:17:53,533 - DEBUG - [2023-05-04 19:17:53] 3/73, train_loss: 0.1752
2023-05-04 19:17:54,620 - DEBUG - [2023-05-04 19:17:54] 4/73, train_loss: 0.2440
2023-05-04 19:17:55,693 - DEBUG - [2023-05-04 19:17:55] 4/73, train_loss: 0.2102
2023-05-04 19:17:56,757 - DEBUG - [2023-05-04 19:17:56] 4/73, train_loss: 0.2129
2023-05-04 19:17:57,809 - DEBUG - [2023-05-04 19:17:57] 4/73, train_loss: 0.1959
2023-05-04 19:17:58,880 - DEBUG - [2023-05-04 19:17:58] 5/73, train_loss: 0.1800
2023-05-04 19:17:59,932 - DEBUG - [2023-05-04 19:17:59] 5/73, train_loss: 0.2410
2023-05-04 19:18:00,989 - DEBUG - [2023-05-04 19:18:00] 5/73, train_loss: 0.1697
2023-05-04 19:18:02,047 - DEBUG - [2023-05-04 19:18:02] 5/73, train_loss: 0.1211
2023-05-04 19:18:03,123 - DEBUG - [2023-05-04 19:18:03] 6/73, train_loss: 0.1635
2023-05-04 19:18:04,177 - DEBUG - [2023-05-04 19:18:04] 6/73, train_loss: 0.1564
2023-05-04 19:18:05,231 - DEBUG - [2023-05-04 19:18:05] 6/73, train_loss: 0.2142
2023-05-04 19:18:06,285 - DEBUG - [2023-05-04 19:18:06] 6/73, train_loss: 0.1669
2023-05-04 19:18:07,355 - DEBUG - [2023-05-04 19:18:07] 7/73, train_loss: 0.2677
2023-05-04 19:18:08,417 - DEBUG - [2023-05-04 19:18:08] 7/73, train_loss: 0.2596
2023-05-04 19:18:09,470 - DEBUG - [2023-05-04 19:18:09] 7/73, train_loss: 0.3220
2023-05-04 19:18:10,524 - DEBUG - [2023-05-04 19:18:10] 7/73, train_loss: 0.2407
2023-05-04 19:18:11,594 - DEBUG - [2023-05-04 19:18:11] 8/73, train_loss: 0.1688
2023-05-04 19:18:12,653 - DEBUG - [2023-05-04 19:18:12] 8/73, train_loss: 0.2327
2023-05-04 19:18:13,701 - DEBUG - [2023-05-04 19:18:13] 8/73, train_loss: 0.1669
2023-05-04 19:18:14,766 - DEBUG - [2023-05-04 19:18:14] 8/73, train_loss: 0.2390
2023-05-04 19:18:15,872 - DEBUG - [2023-05-04 19:18:15] 9/73, train_loss: 0.1682
2023-05-04 19:18:16,916 - DEBUG - [2023-05-04 19:18:16] 9/73, train_loss: 0.1703
2023-05-04 19:18:17,999 - DEBUG - [2023-05-04 19:18:17] 9/73, train_loss: 0.1941
2023-05-04 19:18:19,051 - DEBUG - [2023-05-04 19:18:19] 9/73, train_loss: 0.2081
2023-05-04 19:18:20,107 - DEBUG - [2023-05-04 19:18:20] 10/73, train_loss: 0.1758
2023-05-04 19:18:21,163 - DEBUG - [2023-05-04 19:18:21] 10/73, train_loss: 0.2389
2023-05-04 19:18:22,204 - DEBUG - [2023-05-04 19:18:22] 10/73, train_loss: 0.1399
2023-05-04 19:18:23,248 - DEBUG - [2023-05-04 19:18:23] 10/73, train_loss: 0.2006
2023-05-04 19:18:24,326 - DEBUG - [2023-05-04 19:18:24] 11/73, train_loss: 0.2117
2023-05-04 19:18:25,377 - DEBUG - [2023-05-04 19:18:25] 11/73, train_loss: 0.2290
2023-05-04 19:18:26,446 - DEBUG - [2023-05-04 19:18:26] 11/73, train_loss: 0.1971
2023-05-04 19:18:27,497 - DEBUG - [2023-05-04 19:18:27] 11/73, train_loss: 0.2025
